TOPIC,SUBTOPIC,SUBTOPIC_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2007-2008,5,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2009-2010,6,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2011-2012,7,4.8,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2013-2014,8,4.5,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2015-2016,9,4.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Asian only, non-Hispanic: 20 years and older",46,47,Mean intake per person on a given day in micrograms,3,2017-2018,10,4.9,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2007-2008,5,3.2,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2009-2010,6,4.1,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2011-2012,7,3.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2013-2014,8,3.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2015-2016,9,3.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 2-19 years",47,48,Mean intake per person on a given day in micrograms,3,2017-2018,10,3.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2007-2008,5,3.3,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2009-2010,6,4.1,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2011-2012,7,4.1,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2013-2014,8,4,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2015-2016,9,3.9,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"Black only, non-Hispanic: 20 years and older",48,49,Mean intake per person on a given day in micrograms,3,2017-2018,10,3.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2007-2008,5,5.3,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2009-2010,6,5.9,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2011-2012,7,5.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2013-2014,8,5.1,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2015-2016,9,5.1,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 2-19 years",49,50,Mean intake per person on a given day in micrograms,3,2017-2018,10,4.2,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2007-2008,5,4.5,0.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2009-2010,6,5.4,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2011-2012,7,4.8,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2013-2014,8,5,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2015-2016,9,4.8,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"White only, non-Hispanic: 20 years and older",50,51,Mean intake per person on a given day in micrograms,3,2017-2018,10,4.2,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2007-2008,5,3.8,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2009-2010,6,4.7,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2011-2012,7,4.3,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2013-2014,8,3.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2015-2016,9,4.2,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-19 years,19,20,Mean intake per person on a given day in micrograms,3,2017-2018,10,3.3,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2007-2008,5,6.1,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2009-2010,6,6.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2011-2012,7,6.2,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2013-2014,8,5.6,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2015-2016,9,5.5,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 2-5 years,20,21,Mean intake per person on a given day in micrograms,3,2017-2018,10,5.1,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2007-2008,5,4.6,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2009-2010,6,5.4,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2011-2012,7,5.4,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2013-2014,8,4.7,0.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2015-2016,9,5.4,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 6-11 years,21,22,Mean intake per person on a given day in micrograms,3,2017-2018,10,4.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2007-2008,5,3.8,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2009-2010,6,4.7,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2011-2012,7,4.3,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2013-2014,8,3.7,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2015-2016,9,4.2,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 12-19 years,22,23,Mean intake per person on a given day in micrograms,3,2017-2018,10,3.3,0.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Vitamin D intake,,,Multiple Characteristics,5,Sex and age group,5,6,Female: 20 years and older,23,24,Mean intake per person on a given day in micrograms,3,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET09,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
